date,service_id,counts,status,owner_id,customer_id
8/9/2025,371,5,تم التأكيد,77,2472
8/10/2025,134,1,تم التأكيد,43,3860
8/11/2025,497,4,تم التأكيد,47,1660
8/12/2025,362,9,تم التأكيد,6,2592
8/13/2025,399,6,تم التأكيد,78,4610
8/14/2025,239,4,تم التأكيد,59,4157
8/15/2025,300,7,تم التأكيد,51,3767
8/16/2025,254,10,تم التأكيد,14,2966
8/17/2025,181,4,تم التأكيد,19,1779
8/18/2025,299,2,تم التأكيد,56,540
8/19/2025,454,10,تم التأكيد,26,2422
8/20/2025,208,5,تم التأكيد,92,4630
8/21/2025,448,9,تم التأكيد,1,386
8/22/2025,186,5,تم التأكيد,98,4864
8/23/2025,13,7,تم التأكيد,89,1766
8/24/2025,325,7,تم التأكيد,44,2203
8/25/2025,4,10,تم التأكيد,68,3496
8/26/2025,61,4,تم التأكيد,86,1831
8/27/2025,375,1,تم التأكيد,16,4359
8/28/2025,192,7,تم التأكيد,49,1533
8/29/2025,495,4,تم التأكيد,82,2022
8/30/2025,93,5,تم التأكيد,56,2237
8/31/2025,4,2,تم التأكيد,81,3031
9/1/2025,440,5,تم التأكيد,57,3184
9/2/2025,206,6,تم التأكيد,89,885
9/3/2025,346,3,تم التأكيد,39,1918
9/4/2025,104,5,تم التأكيد,68,3826
9/5/2025,382,7,تم التأكيد,22,1466
9/6/2025,281,6,تم التأكيد,40,1575
9/7/2025,384,10,تم التأكيد,66,1866
9/8/2025,65,3,تم التأكيد,97,3011
9/9/2025,281,1,تم التأكيد,67,582
9/10/2025,33,8,تم التأكيد,70,649
9/11/2025,448,8,تم التأكيد,79,717
9/12/2025,107,1,تم التأكيد,82,1261
9/13/2025,72,3,تم التأكيد,85,637
9/14/2025,324,6,تم التأكيد,80,1808
9/15/2025,400,7,تم التأكيد,73,174
9/16/2025,21,3,تم التأكيد,49,4738
9/17/2025,91,3,تم التأكيد,100,3444
9/18/2025,288,6,تم التأكيد,13,1303
9/19/2025,82,1,تم التأكيد,70,1428
9/20/2025,464,5,تم التأكيد,34,4818
9/21/2025,443,9,تم التأكيد,18,2062
9/22/2025,21,4,تم التأكيد,23,3079
9/23/2025,166,10,تم التأكيد,55,3257
9/24/2025,292,4,تم التأكيد,37,1677
9/25/2025,443,2,تم التأكيد,93,1562
9/26/2025,43,9,تم التأكيد,88,3824
9/27/2025,21,4,تم التأكيد,33,2394
9/28/2025,258,6,تم التأكيد,92,3261
9/29/2025,95,5,تم التأكيد,72,1320
9/30/2025,272,8,تم التأكيد,76,1825
10/1/2025,212,9,تم التأكيد,87,1535
10/2/2025,183,2,تم التأكيد,31,1977
10/3/2025,466,4,تم التأكيد,41,3327
10/4/2025,103,8,تم التأكيد,48,3984
10/5/2025,379,4,تم التأكيد,18,4752
10/6/2025,490,8,تم التأكيد,72,419
10/7/2025,343,7,تم التأكيد,70,2306
10/8/2025,197,5,تم التأكيد,31,232
10/9/2025,118,4,تم التأكيد,84,4651
10/10/2025,299,10,تم التأكيد,87,4862
10/11/2025,299,1,تم التأكيد,25,938
10/12/2025,244,6,تم التأكيد,1,2474
10/13/2025,100,10,تم التأكيد,72,2881
10/14/2025,175,6,تم التأكيد,87,2254
10/15/2025,228,8,تم التأكيد,11,1316
10/16/2025,68,6,تم التأكيد,23,2110
10/17/2025,374,2,تم التأكيد,32,2865
10/18/2025,241,10,تم التأكيد,69,613
10/19/2025,255,10,تم التأكيد,78,1495
10/20/2025,218,4,تم التأكيد,9,4983
10/21/2025,56,9,تم التأكيد,100,1100
10/22/2025,205,4,تم التأكيد,63,4601
10/23/2025,471,7,تم التأكيد,32,4295
10/24/2025,328,6,تم التأكيد,73,339
10/25/2025,453,8,تم التأكيد,40,2107
10/26/2025,205,1,تم التأكيد,5,4284
10/27/2025,323,8,تم التأكيد,77,1988
10/28/2025,299,10,تم التأكيد,92,613
10/29/2025,266,9,تم التأكيد,70,3734
10/30/2025,100,3,تم التأكيد,85,1942
10/31/2025,302,5,تم التأكيد,8,3176
11/1/2025,351,8,تم التأكيد,31,4805
11/2/2025,299,8,تم التأكيد,58,158
11/3/2025,18,2,تم التأكيد,15,3797
11/4/2025,44,8,تم التأكيد,86,2981
11/5/2025,365,9,تم التأكيد,15,1034
11/6/2025,194,10,تم التأكيد,63,3444
11/7/2025,202,9,تم التأكيد,94,3425
11/8/2025,243,7,تم التأكيد,24,3731
11/9/2025,493,5,تم التأكيد,69,3292
11/10/2025,357,8,تم التأكيد,73,780
11/11/2025,3,7,تم التأكيد,6,204
11/12/2025,278,5,تم التأكيد,34,4891
11/13/2025,352,2,تم التأكيد,43,3468
11/14/2025,421,10,تم التأكيد,31,3985
11/15/2025,478,1,تم التأكيد,73,3955
11/16/2025,194,7,تم التأكيد,53,2769
11/17/2025,38,8,تم التأكيد,85,521
11/18/2025,487,10,تم التأكيد,37,2337
11/19/2025,498,5,تم التأكيد,60,4486
11/20/2025,203,6,تم التأكيد,74,1330
11/21/2025,349,6,تم التأكيد,16,3639
11/22/2025,244,1,تم التأكيد,30,4051
11/23/2025,124,1,تم التأكيد,96,900
11/24/2025,434,1,تم التأكيد,96,3601
11/25/2025,220,2,تم التأكيد,92,136
11/26/2025,163,9,تم التأكيد,92,889
11/27/2025,32,2,تم التأكيد,20,2032
11/28/2025,115,8,تم التأكيد,44,3901
11/29/2025,322,8,تم التأكيد,100,1308
11/30/2025,379,1,تم التأكيد,52,2615
12/1/2025,283,8,تم التأكيد,5,1539
12/2/2025,367,8,تم التأكيد,25,664
12/3/2025,133,2,تم التأكيد,28,49
12/4/2025,136,1,تم التأكيد,98,1169
12/5/2025,70,5,تم التأكيد,87,2994
12/6/2025,23,10,تم التأكيد,6,4288
12/7/2025,286,1,تم التأكيد,40,184
12/8/2025,475,3,تم التأكيد,35,261
12/9/2025,313,5,تم التأكيد,17,653
12/10/2025,241,1,تم التأكيد,67,39
12/11/2025,144,5,تم التأكيد,71,1833
12/12/2025,157,8,تم التأكيد,17,1193
12/13/2025,170,5,تم التأكيد,53,936
12/14/2025,497,2,تم التأكيد,88,327
12/15/2025,362,10,تم التأكيد,38,3513
12/16/2025,339,5,تم التأكيد,12,4404
12/17/2025,475,9,تم التأكيد,36,162
12/18/2025,150,9,تم التأكيد,21,4904
12/19/2025,479,3,تم التأكيد,29,2261
12/20/2025,195,9,تم التأكيد,49,4302
12/21/2025,343,3,تم التأكيد,69,3393
12/22/2025,317,4,تم التأكيد,11,4209
12/23/2025,336,7,تم التأكيد,19,2531
12/24/2025,243,3,تم التأكيد,39,1898
12/25/2025,474,7,تم التأكيد,26,478
12/26/2025,180,7,تم التأكيد,100,2867
12/27/2025,66,4,تم التأكيد,9,2790
12/28/2025,419,3,تم التأكيد,23,3904
12/29/2025,288,6,تم التأكيد,5,4710
12/30/2025,251,2,تم التأكيد,68,4895
12/31/2025,9,8,تم التأكيد,63,3374
1/1/2026,66,1,تم التأكيد,68,434
1/2/2026,62,1,تم التأكيد,24,4665
1/3/2026,363,7,تم التأكيد,98,2927
1/4/2026,326,2,تم التأكيد,42,1323
1/5/2026,294,5,تم التأكيد,62,2104
1/6/2026,247,10,تم التأكيد,78,1011
1/7/2026,95,7,تم التأكيد,96,4162
1/8/2026,439,10,تم التأكيد,38,4758
1/9/2026,475,7,تم التأكيد,43,4291
1/10/2026,170,9,تم التأكيد,34,4630
1/11/2026,205,3,تم التأكيد,47,91
1/12/2026,347,1,تم التأكيد,96,1525
1/13/2026,21,9,تم التأكيد,8,218
1/14/2026,65,5,تم التأكيد,79,1874
1/15/2026,352,10,تم التأكيد,35,4952
1/16/2026,139,2,تم التأكيد,14,1870
1/17/2026,454,8,تم التأكيد,20,1751
1/18/2026,185,1,تم التأكيد,49,1926
1/19/2026,345,2,تم التأكيد,84,1970
1/20/2026,270,9,تم التأكيد,31,4237
1/21/2026,445,4,تم التأكيد,2,3070
1/22/2026,493,10,تم التأكيد,13,853
1/23/2026,90,8,تم التأكيد,8,3714
1/24/2026,173,1,تم التأكيد,41,1711
1/25/2026,189,7,تم التأكيد,30,3772
1/26/2026,174,3,تم التأكيد,83,142
1/27/2026,444,8,تم التأكيد,6,1062
1/28/2026,21,9,تم التأكيد,57,2357
1/29/2026,492,1,تم التأكيد,7,2090
1/30/2026,452,7,تم التأكيد,6,1271
1/31/2026,41,8,تم التأكيد,60,4967
2/1/2026,272,8,تم التأكيد,29,2364
2/2/2026,107,1,تم التأكيد,14,2109
2/3/2026,109,2,تم التأكيد,85,4453
2/4/2026,169,9,تم التأكيد,49,1904
2/5/2026,221,4,تم التأكيد,89,4053
2/6/2026,383,7,تم التأكيد,90,806
2/7/2026,382,1,تم التأكيد,60,4472
2/8/2026,435,6,تم التأكيد,50,297
2/9/2026,92,4,تم التأكيد,7,1173
2/10/2026,127,5,تم التأكيد,56,3233
2/11/2026,126,9,تم التأكيد,20,896
2/12/2026,160,3,تم التأكيد,44,1619
2/13/2026,322,7,تم التأكيد,31,2983
2/14/2026,332,5,تم التأكيد,61,4563
2/15/2026,392,7,تم التأكيد,86,4528
2/16/2026,2,1,تم التأكيد,16,2537
2/17/2026,406,1,تم التأكيد,35,1524
2/18/2026,236,8,تم التأكيد,18,2778
2/19/2026,471,8,تم التأكيد,19,2646
2/20/2026,253,1,تم التأكيد,51,4538
2/21/2026,305,2,تم التأكيد,42,4602
2/22/2026,277,4,تم التأكيد,64,4447
2/23/2026,393,5,تم التأكيد,33,4043
2/24/2026,254,2,تم التأكيد,47,129
2/25/2026,280,9,تم التأكيد,78,642
2/26/2026,403,1,تم التأكيد,89,3254
2/27/2026,118,10,تم التأكيد,39,2066
2/28/2026,28,3,تم التأكيد,18,4098
3/1/2026,216,2,تم التأكيد,46,4545
3/2/2026,256,6,تم التأكيد,60,2430
3/3/2026,122,10,تم التأكيد,38,2108
3/4/2026,213,4,تم التأكيد,60,2628
3/5/2026,261,3,تم التأكيد,14,2593
3/6/2026,161,10,تم التأكيد,33,1315
3/7/2026,325,4,تم التأكيد,86,41
3/8/2026,439,3,تم التأكيد,13,2144
3/9/2026,265,5,تم التأكيد,77,220
3/10/2026,176,7,تم التأكيد,45,151
3/11/2026,85,8,تم التأكيد,74,884
3/12/2026,336,9,تم التأكيد,34,378
3/13/2026,402,8,تم التأكيد,88,4140
3/14/2026,1,8,تم التأكيد,9,4188
3/15/2026,454,1,تم التأكيد,93,845
3/16/2026,184,7,تم التأكيد,71,355
3/17/2026,86,8,تم التأكيد,10,4773
3/18/2026,101,8,تم التأكيد,23,4132
3/19/2026,305,9,تم التأكيد,49,1954
3/20/2026,285,2,تم التأكيد,97,2556
3/21/2026,285,6,تم التأكيد,19,1057
3/22/2026,20,6,تم التأكيد,54,3873
3/23/2026,463,5,تم التأكيد,85,4103
3/24/2026,102,7,تم التأكيد,70,923
3/25/2026,84,9,تم التأكيد,70,347
3/26/2026,87,2,تم التأكيد,55,2301
3/27/2026,294,8,تم التأكيد,29,3315
3/28/2026,330,6,تم التأكيد,58,2475
3/29/2026,283,8,تم التأكيد,2,1748
3/30/2026,169,6,تم التأكيد,53,4631
3/31/2026,294,1,تم التأكيد,71,1096
4/1/2026,417,5,تم التأكيد,71,3468
4/2/2026,372,6,تم التأكيد,86,4941
4/3/2026,233,5,تم التأكيد,41,3660
4/4/2026,14,1,تم التأكيد,83,3000
4/5/2026,290,4,تم التأكيد,74,2905
4/6/2026,477,4,تم التأكيد,40,406
4/7/2026,241,3,تم التأكيد,86,2501
4/8/2026,134,8,تم التأكيد,56,1466
4/9/2026,157,2,تم التأكيد,55,447
4/10/2026,274,2,تم التأكيد,69,1295
4/11/2026,425,5,تم التأكيد,66,2769
4/12/2026,19,1,تم التأكيد,98,4916
4/13/2026,74,5,تم التأكيد,25,1322
4/14/2026,303,10,تم التأكيد,66,596
4/15/2026,19,1,تم التأكيد,8,990
4/16/2026,68,1,تم التأكيد,77,4927
4/17/2026,446,10,تم التأكيد,55,2969
4/18/2026,481,8,تم التأكيد,48,5000
4/19/2026,192,10,تم التأكيد,24,4039
4/20/2026,197,10,تم التأكيد,23,4526
4/21/2026,101,1,تم التأكيد,72,2041
4/22/2026,186,7,تم التأكيد,87,2324
4/23/2026,339,10,تم التأكيد,52,4572
4/24/2026,336,5,تم التأكيد,77,3707
4/25/2026,463,1,تم التأكيد,55,3154
4/26/2026,338,10,تم التأكيد,9,133
4/27/2026,73,6,تم التأكيد,80,791
4/28/2026,331,1,تم التأكيد,91,2429
4/29/2026,291,9,تم التأكيد,86,1516
4/30/2026,172,3,تم التأكيد,35,4940
5/1/2026,164,3,تم التأكيد,99,4739
5/2/2026,52,1,تم التأكيد,60,1683
5/3/2026,127,6,تم التأكيد,54,2952
5/4/2026,131,5,تم التأكيد,86,1886
5/5/2026,384,4,تم التأكيد,62,2055
5/6/2026,99,5,تم التأكيد,17,2279
5/7/2026,408,3,تم التأكيد,22,1423
5/8/2026,89,7,تم التأكيد,9,209
5/9/2026,162,2,تم التأكيد,36,1585
5/10/2026,102,3,تم التأكيد,82,2811
5/11/2026,445,7,تم التأكيد,83,3812
5/12/2026,132,4,تم التأكيد,42,1438
5/13/2026,439,5,تم التأكيد,38,2730
5/14/2026,52,5,تم التأكيد,77,2316
5/15/2026,374,1,تم التأكيد,21,1583
5/16/2026,205,1,تم التأكيد,95,4019
5/17/2026,298,10,تم التأكيد,2,968
5/18/2026,396,5,تم التأكيد,20,957
5/19/2026,210,6,تم التأكيد,1,4006
5/20/2026,213,9,تم التأكيد,77,3866
5/21/2026,369,6,تم التأكيد,13,2055
5/22/2026,368,9,تم التأكيد,8,3749
5/23/2026,246,9,تم التأكيد,26,1047
5/24/2026,388,4,تم التأكيد,90,1708
5/25/2026,348,7,تم التأكيد,90,3026
5/26/2026,490,1,تم التأكيد,31,2363
5/27/2026,174,6,تم التأكيد,61,2304
5/28/2026,478,9,تم التأكيد,88,484
5/29/2026,36,10,تم التأكيد,62,2377
5/30/2026,381,10,تم التأكيد,100,2061
5/31/2026,175,1,تم التأكيد,67,1293
6/1/2026,231,4,تم التأكيد,75,1252
6/2/2026,47,4,تم التأكيد,36,899
6/3/2026,97,2,تم التأكيد,97,2713
6/4/2026,286,9,تم التأكيد,48,4986
6/5/2026,20,5,تم التأكيد,24,760
6/6/2026,414,2,تم التأكيد,5,3063
6/7/2026,493,10,تم التأكيد,90,3587
6/8/2026,18,3,تم التأكيد,73,1190
6/9/2026,18,3,تم التأكيد,20,4844
6/10/2026,47,8,تم التأكيد,31,2585
6/11/2026,213,5,تم التأكيد,95,2420
6/12/2026,271,10,تم التأكيد,1,2112
6/13/2026,233,6,تم التأكيد,33,4696
6/14/2026,234,2,تم التأكيد,39,2490
6/15/2026,495,10,تم التأكيد,77,3839
6/16/2026,57,10,تم التأكيد,13,2373
6/17/2026,160,5,تم التأكيد,23,2716
6/18/2026,308,6,تم التأكيد,13,3320
6/19/2026,411,3,تم التأكيد,54,3903
6/20/2026,351,5,تم التأكيد,20,3498
6/21/2026,110,9,تم التأكيد,26,3159
6/22/2026,484,8,تم التأكيد,79,2890
6/23/2026,379,6,تم التأكيد,7,2819
6/24/2026,497,5,تم التأكيد,52,1316
6/25/2026,321,4,تم التأكيد,49,50
6/26/2026,185,1,تم التأكيد,32,1867
6/27/2026,149,4,تم التأكيد,84,2661
6/28/2026,256,2,تم التأكيد,81,4803
6/29/2026,298,6,تم التأكيد,17,2083
6/30/2026,334,3,تم التأكيد,27,1709
7/1/2026,467,7,تم التأكيد,89,3767
7/2/2026,71,4,تم التأكيد,71,738
7/3/2026,301,2,تم التأكيد,46,1956
7/4/2026,173,9,تم التأكيد,87,2593
7/5/2026,175,9,تم التأكيد,71,2895
7/6/2026,386,8,تم التأكيد,100,3900
7/7/2026,185,3,تم التأكيد,37,815
7/8/2026,445,5,تم التأكيد,50,3612
7/9/2026,271,4,تم التأكيد,89,9
7/10/2026,232,5,تم التأكيد,62,1223
7/11/2026,294,2,تم التأكيد,27,3568
7/12/2026,371,10,تم التأكيد,27,4868
7/13/2026,83,8,تم التأكيد,44,1279
7/14/2026,418,4,تم التأكيد,29,1140
7/15/2026,293,6,تم التأكيد,74,3583
7/16/2026,107,6,تم التأكيد,23,3941
7/17/2026,28,10,تم التأكيد,44,1760
7/18/2026,165,4,تم التأكيد,69,1085
7/19/2026,123,5,تم التأكيد,7,2147
7/20/2026,499,6,تم التأكيد,29,1096
7/21/2026,57,2,تم التأكيد,27,530
7/22/2026,3,3,تم التأكيد,61,142
7/23/2026,388,9,تم التأكيد,56,2407
7/24/2026,69,6,تم التأكيد,70,2725
7/25/2026,222,10,تم التأكيد,68,240
7/26/2026,139,5,تم التأكيد,73,1929
7/27/2026,71,6,تم التأكيد,41,147
7/28/2026,425,1,تم التأكيد,74,3
7/29/2026,61,7,تم التأكيد,62,131
7/30/2026,2,7,تم التأكيد,47,1293
7/31/2026,33,6,تم التأكيد,43,2864
8/1/2026,321,1,تم التأكيد,68,4211
8/2/2026,32,8,تم التأكيد,75,1722
8/3/2026,388,2,تم التأكيد,91,4266
8/4/2026,416,1,تم التأكيد,26,3645
8/5/2026,243,4,تم التأكيد,6,3996
8/6/2026,479,6,تم التأكيد,90,2609
8/7/2026,469,2,تم التأكيد,57,4001
8/8/2026,198,10,تم التأكيد,88,4104
8/9/2026,408,1,تم التأكيد,61,2191
8/10/2026,132,6,تم التأكيد,21,560
8/11/2026,295,1,تم التأكيد,22,1106
8/12/2026,319,3,تم التأكيد,12,4151
8/13/2026,85,2,تم التأكيد,100,431
8/14/2026,109,10,تم التأكيد,23,3361
8/15/2026,366,1,تم التأكيد,57,3677
8/16/2026,252,3,تم التأكيد,95,166
8/17/2026,118,5,تم التأكيد,53,4587
8/18/2026,315,1,تم التأكيد,47,3366
8/19/2026,20,5,تم التأكيد,29,1520
8/20/2026,429,2,تم التأكيد,91,3367
8/21/2026,352,5,تم التأكيد,20,2091
8/22/2026,377,9,تم التأكيد,31,116
8/23/2026,195,9,تم التأكيد,63,1671
8/24/2026,494,9,تم التأكيد,13,2778
8/25/2026,75,8,تم التأكيد,79,56
8/26/2026,462,6,تم التأكيد,24,3508
8/27/2026,16,10,تم التأكيد,81,908
8/28/2026,272,10,تم التأكيد,100,165
8/29/2026,458,10,تم التأكيد,44,393
8/30/2026,82,4,تم التأكيد,31,2945
8/31/2026,341,10,تم التأكيد,9,2163
9/1/2026,82,10,تم التأكيد,83,3321
9/2/2026,56,9,تم التأكيد,20,4058
9/3/2026,358,7,تم التأكيد,13,3094
9/4/2026,276,3,تم التأكيد,41,4262
9/5/2026,338,5,تم التأكيد,40,1075
9/6/2026,440,6,تم التأكيد,96,382
9/7/2026,195,6,تم التأكيد,2,3092
9/8/2026,354,3,تم التأكيد,92,2952
9/9/2026,445,7,تم التأكيد,94,1
9/10/2026,67,9,تم التأكيد,18,4458
9/11/2026,29,7,تم التأكيد,85,4648
9/12/2026,479,9,تم التأكيد,80,4697
9/13/2026,227,2,تم التأكيد,66,4282
9/14/2026,326,2,تم التأكيد,84,1934
9/15/2026,132,3,تم التأكيد,21,606
9/16/2026,128,2,تم التأكيد,72,275
9/17/2026,21,1,تم التأكيد,71,1899
9/18/2026,344,7,تم التأكيد,95,3772
9/19/2026,19,5,تم التأكيد,9,1002
9/20/2026,122,10,تم التأكيد,34,1209
9/21/2026,342,5,تم التأكيد,46,4257
9/22/2026,322,8,تم التأكيد,48,2537
9/23/2026,331,7,تم التأكيد,72,2320
9/24/2026,370,6,تم التأكيد,2,1118
9/25/2026,266,10,تم التأكيد,68,762
9/26/2026,434,5,تم التأكيد,81,400
9/27/2026,203,9,تم التأكيد,40,4963
9/28/2026,254,5,تم التأكيد,6,1084
9/29/2026,384,9,تم التأكيد,4,1262
9/30/2026,427,8,تم التأكيد,23,1671
10/1/2026,275,2,تم التأكيد,65,3367
10/2/2026,421,5,تم التأكيد,51,1950
10/3/2026,281,6,تم التأكيد,55,1469
10/4/2026,474,1,تم التأكيد,56,3379
10/5/2026,46,1,تم التأكيد,67,129
10/6/2026,189,6,تم التأكيد,94,191
10/7/2026,54,10,تم التأكيد,13,1804
